FECHA;ACTIVIDAD;TERRITORIAL;SERVICIO;IDIOMA;OFRECIDAS;ATENDIDAS;ABANDONADAS;DESCONECTADAS;AHT;NDA;PREVISION;DESV. OFRECIDAS VS PREVISION
18/10/2024;Campaña Top Doctor;Andalucía;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,456753428;-100,00%
18/10/2024;Campaña Top Doctor;Madrid, Norte y Canarias;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,228376714;-100,00%
18/10/2024;Campaña Top Doctor;Mediterráneo;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,266439499;-100,00%
18/10/2024;Cita previa;Andalucía;Citas;Castellano;2108;2032;54;22;00:03:37;96,39%;2259,37781;-6,70%
18/10/2024;Cita previa;Andalucía;Citas;Inglés;24;14;3;7;00:05:47;58,33%;;0,00%
18/10/2024;Cita previa;Andalucía;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
18/10/2024;Cita previa;Andalucía;Radiodiagnóstico;Castellano;644;622;18;4;00:04:01;96,58%;594,4945033;8,33%
18/10/2024;Cita previa;Andalucía;Radiodiagnóstico;Inglés;5;2;1;2;00:10:00;40,00%;;0,00%
18/10/2024;Cita previa;Madrid, Norte y Canarias;BackOffice;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
18/10/2024;Cita previa;Madrid, Norte y Canarias;Citas;Castellano;2319;2223;85;11;00:03:44;95,86%;2082,327527;11,37%
18/10/2024;Cita previa;Madrid, Norte y Canarias;Citas;Inglés;0;0;0;0;00:00:00;0,00%;;0,00%
18/10/2024;Cita previa;Madrid, Norte y Canarias;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
18/10/2024;Cita previa;Madrid, Norte y Canarias;Radiodiagnóstico;Castellano;618;586;30;2;00:03:50;94,82%;583,2458322;5,96%
18/10/2024;Cita previa;Madrid, Norte y Canarias;Radiodiagnóstico;Inglés;0;0;0;0;00:00:00;0,00%;;0,00%
18/10/2024;Cita previa;Mediterráneo;Citas;Castellano;1934;1836;82;16;00:03:42;94,93%;2034,078951;-4,92%
18/10/2024;Cita previa;Mediterráneo;Citas;Catalán;157;154;3;0;00:03:26;98,09%;;0,00%
18/10/2024;Cita previa;Mediterráneo;Citas;Inglés;3;2;0;1;00:03:33;66,67%;;0,00%
18/10/2024;Cita previa;Mediterráneo;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
18/10/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Castellano;834;777;49;8;00:03:57;93,17%;694,7839472;20,04%
18/10/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Catalán;16;15;1;0;00:03:11;93,75%;;0,00%
18/10/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Inglés;2;2;0;0;00:03:12;100,00%;;0,00%
18/10/2024;Vithas 900;Global;Información;Castellano;33;31;2;0;00:04:30;93,94%;42,00633275;-21,44%
21/10/2024;Campaña Mutua;Global;Información;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
21/10/2024;Campaña Sin Esperas;Global;Citas;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
21/10/2024;Campaña Top Doctor;Andalucía;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,683576558;-100,00%
21/10/2024;Campaña Top Doctor;Madrid, Norte y Canarias;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,341788279;-100,00%
21/10/2024;Campaña Top Doctor;Mediterráneo;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,398752992;-100,00%
21/10/2024;Cita previa;Andalucía;Citas;Castellano;4080;3822;211;47;00:03:36;93,68%;4391,70896;-7,10%
21/10/2024;Cita previa;Andalucía;Citas;Inglés;43;38;1;4;00:04:37;88,37%;;0,00%
21/10/2024;Cita previa;Andalucía;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
21/10/2024;Cita previa;Andalucía;Radiodiagnóstico;Castellano;1106;1069;33;4;00:04:00;96,65%;1139,203361;-2,91%
21/10/2024;Cita previa;Andalucía;Radiodiagnóstico;Inglés;13;8;1;4;00:02:51;61,54%;;0,00%
21/10/2024;Cita previa;Área Privada;Vithas PRI;Castellano;2;2;0;0;00:03:15;100,00%;;0,00%
21/10/2024;Cita previa;Madrid, Norte y Canarias;BackOffice;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
21/10/2024;Cita previa;Madrid, Norte y Canarias;Citas;Castellano;4360;4070;221;69;00:03:41;93,35%;3857,854983;13,02%
21/10/2024;Cita previa;Madrid, Norte y Canarias;Citas;Inglés;1;1;0;0;00:01:16;100,00%;;0,00%
21/10/2024;Cita previa;Madrid, Norte y Canarias;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
21/10/2024;Cita previa;Madrid, Norte y Canarias;Radiodiagnóstico;Castellano;1078;1049;26;3;00:03:57;97,31%;1077,21015;0,07%
21/10/2024;Cita previa;Madrid, Norte y Canarias;Radiodiagnóstico;Inglés;0;0;0;0;00:00:00;0,00%;;0,00%
21/10/2024;Cita previa;Mediterráneo;Citas;Castellano;3487;3202;223;62;00:03:31;91,83%;3931,712057;-11,31%
21/10/2024;Cita previa;Mediterráneo;Citas;Catalán;285;264;18;3;00:03:44;92,63%;;0,00%
21/10/2024;Cita previa;Mediterráneo;Citas;Inglés;5;3;1;1;00:03:57;60,00%;;0,00%
21/10/2024;Cita previa;Mediterráneo;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
21/10/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Castellano;1186;1136;40;10;00:03:52;95,78%;1332,454406;-10,99%
21/10/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Catalán;41;41;0;0;00:04:09;100,00%;;0,00%
21/10/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Inglés;4;4;0;0;00:08:28;100,00%;;0,00%
21/10/2024;Vithas 900;Global;Información;Castellano;77;76;1;0;00:04:03;98,70%;62,86662045;22,48%
22/10/2024;Campaña Mutua;Global;Información;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
22/10/2024;Campaña Sin Esperas;Global;Citas;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
22/10/2024;Campaña Top Doctor;Andalucía;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,598129488;-100,00%
22/10/2024;Campaña Top Doctor;Madrid, Norte y Canarias;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,299064744;-100,00%
22/10/2024;Campaña Top Doctor;Mediterráneo;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,348908868;-100,00%
22/10/2024;Cita previa;Andalucía;Citas;Castellano;3213;3133;68;12;00:03:46;97,51%;3408,448088;-5,73%
22/10/2024;Cita previa;Andalucía;Citas;Inglés;15;10;2;3;00:06:26;66,67%;;0,00%
22/10/2024;Cita previa;Andalucía;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
22/10/2024;Cita previa;Andalucía;Radiodiagnóstico;Castellano;986;958;26;2;00:04:11;97,16%;887,2267161;11,13%
22/10/2024;Cita previa;Andalucía;Radiodiagnóstico;Inglés;8;7;0;1;00:05:42;87,50%;;0,00%
22/10/2024;Cita previa;Madrid, Norte y Canarias;BackOffice;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
22/10/2024;Cita previa;Madrid, Norte y Canarias;Citas;Castellano;3195;3083;102;10;00:03:50;96,49%;3010,277897;6,14%
22/10/2024;Cita previa;Madrid, Norte y Canarias;Citas;Inglés;0;0;0;0;00:00:00;0,00%;;0,00%
22/10/2024;Cita previa;Madrid, Norte y Canarias;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
22/10/2024;Cita previa;Madrid, Norte y Canarias;Radiodiagnóstico;Castellano;815;796;17;2;00:04:03;97,67%;845,3928598;-3,60%
22/10/2024;Cita previa;Madrid, Norte y Canarias;Radiodiagnóstico;Inglés;0;0;0;0;00:00:00;0,00%;;0,00%
22/10/2024;Cita previa;Mediterráneo;Citas;Castellano;2356;2293;51;12;00:03:42;97,33%;3295,715052;-28,51%
22/10/2024;Cita previa;Mediterráneo;Citas;Catalán;246;237;9;0;00:03:42;96,34%;;0,00%
22/10/2024;Cita previa;Mediterráneo;Citas;Inglés;9;5;3;1;00:07:50;55,56%;;0,00%
22/10/2024;Cita previa;Mediterráneo;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
22/10/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Castellano;888;839;41;8;00:03:57;94,48%;1150,00461;-22,78%
22/10/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Catalán;32;31;1;0;00:02:36;96,88%;;0,00%
22/10/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Inglés;1;1;0;0;00:09:15;100,00%;;0,00%
22/10/2024;Vithas 900;Global;Información;Castellano;87;87;0;0;00:03:39;100,00%;55,00829289;58,16%
23/10/2024;Campaña Mutua;Global;Información;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
23/10/2024;Campaña Sin Esperas;Global;Citas;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
23/10/2024;Campaña Top Doctor;Andalucía;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,54508518;-100,00%
23/10/2024;Campaña Top Doctor;Madrid, Norte y Canarias;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,27254259;-100,00%
23/10/2024;Campaña Top Doctor;Mediterráneo;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,317966355;-100,00%
23/10/2024;Cita previa;Andalucía;Citas;Castellano;2891;2809;74;8;00:03:40;97,16%;3209,422617;-9,92%
23/10/2024;Cita previa;Andalucía;Citas;Inglés;38;34;3;1;00:04:50;89,47%;;0,00%
23/10/2024;Cita previa;Andalucía;Contingencia;Castellano;1;0;1;0;00:00:00;0,00%;;0,00%
23/10/2024;Cita previa;Andalucía;Radiodiagnóstico;Castellano;867;847;20;0;00:04:11;97,69%;835,5229017;3,77%
23/10/2024;Cita previa;Andalucía;Radiodiagnóstico;Inglés;5;3;2;0;00:03:17;60,00%;;0,00%
23/10/2024;Cita previa;Madrid, Norte y Canarias;BackOffice;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
23/10/2024;Cita previa;Madrid, Norte y Canarias;Citas;Castellano;2991;2893;88;10;00:03:47;96,72%;2823,877158;5,92%
23/10/2024;Cita previa;Madrid, Norte y Canarias;Citas;Inglés;0;0;0;0;00:00:00;0,00%;;0,00%
23/10/2024;Cita previa;Madrid, Norte y Canarias;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
23/10/2024;Cita previa;Madrid, Norte y Canarias;Radiodiagnóstico;Castellano;815;791;21;3;00:04:08;97,06%;791,0855488;3,02%
23/10/2024;Cita previa;Madrid, Norte y Canarias;Radiodiagnóstico;Inglés;0;0;0;0;00:00:00;0,00%;;0,00%
23/10/2024;Cita previa;Mediterráneo;Citas;Castellano;2031;1979;44;8;00:03:30;97,44%;2965,035331;-31,50%
23/10/2024;Cita previa;Mediterráneo;Citas;Catalán;213;204;7;2;00:03:26;95,77%;;0,00%
23/10/2024;Cita previa;Mediterráneo;Citas;Inglés;7;6;0;1;00:02:51;85,71%;;0,00%
23/10/2024;Cita previa;Mediterráneo;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
23/10/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Castellano;711;684;17;10;00:04:00;96,20%;1028,450269;-30,87%
23/10/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Catalán;27;26;1;0;00:03:41;96,30%;;0,00%
23/10/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Inglés;1;0;1;0;00:00:00;0,00%;;0,00%
23/10/2024;Vithas 900;Global;Información;Castellano;77;77;0;0;00:03:13;100,00%;50,12995647;53,60%
24/10/2024;Campaña Mutua;Global;Información;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
24/10/2024;Campaña Sin Esperas;Global;Citas;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
24/10/2024;Campaña Top Doctor;Andalucía;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,512682419;-100,00%
24/10/2024;Campaña Top Doctor;Madrid, Norte y Canarias;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,256341209;-100,00%
24/10/2024;Campaña Top Doctor;Mediterráneo;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,299064744;-100,00%
24/10/2024;Cita previa;Andalucía;Citas;Castellano;2733;2634;81;18;00:03:36;96,38%;2923,361319;-6,51%
24/10/2024;Cita previa;Andalucía;Citas;Inglés;20;17;1;2;00:05:44;85,00%;;0,00%
24/10/2024;Cita previa;Andalucía;Contingencia;Castellano;1;0;0;1;00:00:00;0,00%;;0,00%
24/10/2024;Cita previa;Andalucía;Radiodiagnóstico;Castellano;851;826;21;4;00:04:08;97,06%;765,1024655;11,23%
24/10/2024;Cita previa;Andalucía;Radiodiagnóstico;Inglés;7;3;1;3;00:06:04;42,86%;;0,00%
24/10/2024;Cita previa;Madrid, Norte y Canarias;BackOffice;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
24/10/2024;Cita previa;Madrid, Norte y Canarias;Citas;Castellano;2789;2670;92;27;00:03:46;95,73%;2640,075162;5,64%
24/10/2024;Cita previa;Madrid, Norte y Canarias;Citas;Inglés;0;0;0;0;00:00:00;0,00%;;0,00%
24/10/2024;Cita previa;Madrid, Norte y Canarias;Contingencia;Castellano;1;0;1;0;00:00:00;0,00%;;0,00%
24/10/2024;Cita previa;Madrid, Norte y Canarias;Radiodiagnóstico;Castellano;846;805;35;6;00:04:03;95,15%;739,5388575;14,40%
24/10/2024;Cita previa;Madrid, Norte y Canarias;Radiodiagnóstico;Inglés;2;2;0;0;00:06:54;100,00%;;0,00%
24/10/2024;Cita previa;Mediterráneo;Citas;Castellano;2497;2392;85;20;00:03:38;95,79%;2742,916732;-8,97%
24/10/2024;Cita previa;Mediterráneo;Citas;Catalán;172;167;5;0;00:03:33;97,09%;;0,00%
24/10/2024;Cita previa;Mediterráneo;Citas;Inglés;2;2;0;0;00:07:27;100,00%;;0,00%
24/10/2024;Cita previa;Mediterráneo;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
24/10/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Castellano;1096;1011;65;20;00:03:49;92,24%;951,3521391;15,20%
24/10/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Catalán;26;26;0;0;00:02:38;100,00%;;0,00%
24/10/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Inglés;2;1;0;1;00:01:18;50,00%;;0,00%
24/10/2024;Vithas 900;Global;Información;Castellano;68;64;4;0;00:04:10;94,12%;47,14996533;44,22%
25/10/2024;Campaña Mutua;Global;Información;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
25/10/2024;Campaña Sin Esperas;Global;Citas;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
25/10/2024;Campaña Top Doctor;Andalucía;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,455717706;-100,00%
25/10/2024;Campaña Top Doctor;Madrid, Norte y Canarias;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,227858853;-100,00%
25/10/2024;Campaña Top Doctor;Mediterráneo;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,265835328;-100,00%
25/10/2024;Cita previa;Andalucía;Citas;Castellano;2277;2210;55;12;00:03:44;97,06%;2254,254504;1,01%
25/10/2024;Cita previa;Andalucía;Citas;Inglés;36;26;3;7;00:03:20;72,22%;;0,00%
25/10/2024;Cita previa;Andalucía;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
25/10/2024;Cita previa;Andalucía;Radiodiagnóstico;Castellano;675;636;27;12;00:04:06;94,22%;593,1464432;13,80%
25/10/2024;Cita previa;Andalucía;Radiodiagnóstico;Inglés;17;8;3;6;00:04:59;47,06%;;0,00%
25/10/2024;Cita previa;Madrid, Norte y Canarias;BackOffice;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
25/10/2024;Cita previa;Madrid, Norte y Canarias;Citas;Castellano;2284;2206;65;13;00:03:46;96,58%;2077,605695;9,93%
25/10/2024;Cita previa;Madrid, Norte y Canarias;Citas;Inglés;0;0;0;0;00:00:00;0,00%;;0,00%
25/10/2024;Cita previa;Madrid, Norte y Canarias;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
25/10/2024;Cita previa;Madrid, Norte y Canarias;Radiodiagnóstico;Castellano;667;626;32;9;00:03:55;93,85%;581,9232793;14,62%
25/10/2024;Cita previa;Madrid, Norte y Canarias;Radiodiagnóstico;Inglés;0;0;0;0;00:00:00;0,00%;;0,00%
25/10/2024;Cita previa;Mediterráneo;Citas;Castellano;1927;1856;59;12;00:03:41;96,32%;2029,466527;-5,05%
25/10/2024;Cita previa;Mediterráneo;Citas;Catalán;148;145;2;1;00:03:29;97,97%;;0,00%
25/10/2024;Cita previa;Mediterráneo;Citas;Inglés;6;3;0;3;00:12:31;50,00%;;0,00%
25/10/2024;Cita previa;Mediterráneo;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
25/10/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Castellano;750;705;31;14;00:03:51;94,00%;693,2084734;8,19%
25/10/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Catalán;15;15;0;0;00:03:49;100,00%;;0,00%
25/10/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Inglés;2;1;1;0;00:10:20;50,00%;;0,00%
25/10/2024;Vithas 900;Global;Información;Castellano;28;28;0;0;00:03:59;100,00%;41,9110803;-33,19%
28/10/2024;Campaña Mutua;Global;Información;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
28/10/2024;Campaña Sin Esperas;Global;Citas;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
28/10/2024;Campaña Top Doctor;Andalucía;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,678915809;-100,00%
28/10/2024;Campaña Top Doctor;Madrid, Norte y Canarias;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,339457905;-100,00%
28/10/2024;Campaña Top Doctor;Mediterráneo;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,396034222;-100,00%
28/10/2024;Cita previa;Andalucía;Citas;Castellano;3961;3816;123;22;00:03:31;96,34%;4361,76549;-9,19%
28/10/2024;Cita previa;Andalucía;Citas;Inglés;65;56;5;4;00:03:51;86,15%;;0,00%
28/10/2024;Cita previa;Andalucía;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
28/10/2024;Cita previa;Andalucía;Radiodiagnóstico;Castellano;1046;1011;30;5;00:03:58;96,65%;1131,436066;-7,55%
28/10/2024;Cita previa;Andalucía;Radiodiagnóstico;Inglés;13;5;2;6;00:03:33;38,46%;;0,00%
28/10/2024;Cita previa;Madrid, Norte y Canarias;BackOffice;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
28/10/2024;Cita previa;Madrid, Norte y Canarias;Citas;Castellano;4061;3908;121;32;00:03:29;96,23%;3831,551426;5,99%
28/10/2024;Cita previa;Madrid, Norte y Canarias;Citas;Inglés;1;1;0;0;00:07:46;100,00%;;0,00%
28/10/2024;Cita previa;Madrid, Norte y Canarias;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
28/10/2024;Cita previa;Madrid, Norte y Canarias;Radiodiagnóstico;Castellano;994;955;35;4;00:04:00;96,08%;1069,865536;-7,09%
28/10/2024;Cita previa;Madrid, Norte y Canarias;Radiodiagnóstico;Inglés;0;0;0;0;00:00:00;0,00%;;0,00%
28/10/2024;Cita previa;Mediterráneo;Citas;Castellano;2379;2306;53;20;00:03:34;96,93%;3904,904929;-39,08%
28/10/2024;Cita previa;Mediterráneo;Citas;Catalán;271;263;8;0;00:03:31;97,05%;;0,00%
28/10/2024;Cita previa;Mediterráneo;Citas;Inglés;4;2;2;0;00:04:36;50,00%;;0,00%
28/10/2024;Cita previa;Mediterráneo;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
28/10/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Castellano;775;749;19;7;00:03:37;96,65%;1323,369489;-41,44%
28/10/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Catalán;31;31;0;0;00:02:44;100,00%;;0,00%
28/10/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Inglés;2;0;1;1;00:00:00;0,00%;;0,00%
28/10/2024;Vithas 900;Global;Información;Castellano;116;114;2;0;00:03:32;98,28%;62,4379844;85,78%
29/10/2024;Campaña Mutua;Global;Información;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
29/10/2024;Campaña Sin Esperas;Global;Citas;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
29/10/2024;Campaña Top Doctor;Andalucía;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,622339492;-100,00%
29/10/2024;Campaña Top Doctor;Madrid, Norte y Canarias;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,311169746;-100,00%
29/10/2024;Campaña Top Doctor;Mediterráneo;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,36303137;-100,00%
29/10/2024;Cita previa;Andalucía;Citas;Castellano;3200;3073;106;21;00:03:42;96,03%;3546,409082;-9,77%
29/10/2024;Cita previa;Andalucía;Citas;Inglés;32;29;2;1;00:03:49;90,63%;;0,00%
29/10/2024;Cita previa;Andalucía;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
29/10/2024;Cita previa;Andalucía;Radiodiagnóstico;Castellano;906;884;18;4;00:04:03;97,57%;923,1382736;-1,86%
29/10/2024;Cita previa;Andalucía;Radiodiagnóstico;Inglés;9;5;1;3;00:04:11;55,56%;;0,00%
29/10/2024;Cita previa;Área Privada;Vithas PRI;Castellano;1;0;1;0;00:00:00;0,00%;;0,00%
29/10/2024;Cita previa;Madrid, Norte y Canarias;BackOffice;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
29/10/2024;Cita previa;Madrid, Norte y Canarias;Citas;Castellano;3192;3071;102;19;00:03:39;96,21%;3132,122479;1,91%
29/10/2024;Cita previa;Madrid, Norte y Canarias;Citas;Inglés;0;0;0;0;00:00:00;0,00%;;0,00%
29/10/2024;Cita previa;Madrid, Norte y Canarias;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
29/10/2024;Cita previa;Madrid, Norte y Canarias;Radiodiagnóstico;Castellano;883;855;24;4;00:03:51;96,83%;879,6111422;0,39%
29/10/2024;Cita previa;Madrid, Norte y Canarias;Radiodiagnóstico;Inglés;0;0;0;0;00:00:00;0,00%;;0,00%
29/10/2024;Cita previa;Mediterráneo;Citas;Castellano;2796;2699;80;17;00:03:39;96,53%;3429,113042;-18,46%
29/10/2024;Cita previa;Mediterráneo;Citas;Catalán;190;181;9;0;00:03:15;95,26%;;0,00%
29/10/2024;Cita previa;Mediterráneo;Citas;Inglés;6;5;1;0;00:05:01;83,33%;;0,00%
29/10/2024;Cita previa;Mediterráneo;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
29/10/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Castellano;1078;981;61;36;00:03:57;91,00%;1196,552416;-9,91%
29/10/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Catalán;40;38;2;0;00:03:34;95,00%;;0,00%
29/10/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Inglés;3;2;0;1;00:05:28;66,67%;;0,00%
29/10/2024;Vithas 900;Global;Información;Castellano;90;89;1;0;00:03:58;98,89%;57,23481903;57,25%
30/10/2024;Campaña Mutua;Global;Información;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
30/10/2024;Campaña Sin Esperas;Global;Citas;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
30/10/2024;Campaña Top Doctor;Andalucía;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,567148151;-100,00%
30/10/2024;Campaña Top Doctor;Madrid, Norte y Canarias;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,283574076;-100,00%
30/10/2024;Campaña Top Doctor;Mediterráneo;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,330836422;-100,00%
30/10/2024;Cita previa;Andalucía;Citas;Castellano;2858;2795;58;5;00:03:41;97,80%;3339,327818;-14,41%
30/10/2024;Cita previa;Andalucía;Citas;Inglés;25;20;2;3;00:03:59;80,00%;;0,00%
30/10/2024;Cita previa;Andalucía;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
30/10/2024;Cita previa;Andalucía;Radiodiagnóstico;Castellano;896;865;30;1;00:03:53;96,54%;869,3416859;3,07%
30/10/2024;Cita previa;Andalucía;Radiodiagnóstico;Inglés;12;10;0;2;00:04:21;83,33%;;0,00%
30/10/2024;Cita previa;Madrid, Norte y Canarias;BackOffice;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
30/10/2024;Cita previa;Madrid, Norte y Canarias;Citas;Castellano;2737;2662;59;16;00:03:43;97,26%;2938,176948;-6,85%
30/10/2024;Cita previa;Madrid, Norte y Canarias;Citas;Inglés;0;0;0;0;00:00:00;0,00%;;0,00%
30/10/2024;Cita previa;Madrid, Norte y Canarias;Contingencia;Castellano;2;0;2;0;00:00:00;0,00%;;0,00%
30/10/2024;Cita previa;Madrid, Norte y Canarias;Radiodiagnóstico;Castellano;794;765;25;4;00:04:07;96,35%;823,1056781;-3,54%
30/10/2024;Cita previa;Madrid, Norte y Canarias;Radiodiagnóstico;Inglés;0;0;0;0;00:00:00;0,00%;;0,00%
30/10/2024;Cita previa;Mediterráneo;Citas;Castellano;2174;2124;42;8;00:03:23;97,70%;3085,048666;-29,53%
30/10/2024;Cita previa;Mediterráneo;Citas;Catalán;201;194;6;1;00:03:10;96,52%;;0,00%
30/10/2024;Cita previa;Mediterráneo;Citas;Inglés;4;3;1;0;00:01:43;75,00%;;0,00%
30/10/2024;Cita previa;Mediterráneo;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
30/10/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Castellano;921;862;43;16;00:03:47;93,59%;1070,078018;-13,93%
30/10/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Catalán;33;29;3;1;00:03:11;87,88%;;0,00%
30/10/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Inglés;1;1;0;0;00:03:39;100,00%;;0,00%
30/10/2024;Vithas 900;Global;Información;Castellano;55;55;0;0;00:04:19;100,00%;52,15902613;5,45%
31/10/2024;Campaña Mutua;Global;Información;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
31/10/2024;Campaña Sin Esperas;Global;Citas;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
31/10/2024;Campaña Top Doctor;Andalucía;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,44277118;-100,00%
31/10/2024;Campaña Top Doctor;Madrid, Norte y Canarias;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,22138559;-100,00%
31/10/2024;Campaña Top Doctor;Mediterráneo;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,258283188;-100,00%
31/10/2024;Cita previa;Andalucía;Citas;Castellano;2375;2309;60;6;00:03:30;97,22%;2524,721139;-5,93%
31/10/2024;Cita previa;Andalucía;Citas;Inglés;28;22;4;2;00:04:12;78,57%;;0,00%
31/10/2024;Cita previa;Andalucía;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
31/10/2024;Cita previa;Andalucía;Radiodiagnóstico;Castellano;755;718;27;10;00:03:56;95,10%;660,7703111;14,26%
